Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
15,theta1,2.3,-2.46097,-3.03509,-1.94861,1.00029,4807.2,-2.0699869565217393,22.666835340900004,0
15,theta2,2.6,-1.66159,-2.37127,-1.09113,1.00157,1288.73,-1.6390730769230768,18.1611493281,0
15,theta3,2.9,-2.7873,-3.81188,-1.98967,1.00107,1469.51,-1.961137931034483,32.345381290000006,0
15,theta4[1],-4.0,-4.25757,-4.76968,-3.7772,1.00019,6534.51,0.06439250000000007,0.06634230490000015,1
15,theta4[2],-1.0,-1.35297,-1.76388,-0.949525,1.00017,6981.16,0.35297,0.12458782090000001,1
15,theta4[3],2.7,2.35456,1.93888,2.80364,0.999794,7890.1,-0.12794074074074072,0.11932879359999998,1
15,theta5[1],-7.5,-7.02151,-8.1672,-6.01393,1.0007,4203.69,-0.06379866666666664,0.22895268009999986,1
15,theta5[2],-2.5,-2.43349,-3.19671,-1.74034,0.999895,7586.12,-0.026604000000000027,0.004423580100000009,1
15,theta5[3],2.6,2.42296,1.70991,3.18707,1.00007,7234.04,-0.06809230769230781,0.031343161600000106,1
15,theta6[1],-5.5,-5.88075,-6.62197,-5.18313,1.00018,7398.03,0.0692272727272727,0.14497056249999993,1
15,theta6[2],-2.7,-2.9096,-3.50675,-2.32587,1.00001,8586.12,0.07762962962962963,0.043932160000000005,1
15,theta6[3],2.5,2.5038,1.9612,3.07297,0.999825,8346.59,0.0015200000000000103,1.4440000000000194e-05,1
15,theta7[1],-4.3,-4.35995,-4.73988,-3.99944,1.00012,6637.86,0.013941860465116423,0.0035940025000000737,1
15,theta7[2],-1.0,-1.1328,-1.39483,-0.881435,0.999682,7304.52,0.13280000000000003,0.017635840000000007,1
15,theta7[3],1.4,1.38324,1.12724,1.65128,0.99983,7281.91,-0.01197142857142849,0.0002808975999999962,1
15,lambda[1],1.2,1.25641,0.82393,1.71762,1.00046,3320.79,0.047008333333333395,0.003182088100000008,1
15,lambda[2],4.0,3.60308,2.69662,4.87234,1.00306,552.382,-0.09923000000000004,0.15754548640000013,1
15,lambda[3],4.1,3.97043,2.95696,5.32653,1.00064,2406.67,-0.03160243902439018,0.016788384899999932,1
15,lambda[4],3.1,2.99813,2.62907,3.4153,1.00024,3383.17,-0.032861290322580616,0.01037749689999998,1
15,lambda[5],5.2,4.90764,4.121,5.85243,1.00102,1943.0,-0.056223076923077,0.08547436960000024,1
15,lambda[6],3.0,3.12792,2.70258,3.61963,1.00024,3504.32,0.04264000000000001,0.01636352640000001,1
15,lambda[7],1.7,1.81869,1.59942,2.05698,1.00029,5316.79,0.06981764705882351,0.014087316099999992,1
15,"beta[1,1]",0.3,-0.327561,-0.696122,0.0309982,1.00054,7998.11,-2.09187,0.39383280872100007,0
15,"beta[1,2]",0.5,-0.375418,-0.573628,-0.186862,1.00075,8073.86,-1.750836,0.766356674724,0
15,"beta[2,1]",0.1,-0.467811,-0.919427,-0.054876,1.00052,6165.28,-5.678109999999999,0.32240933172099995,0
15,"beta[2,2]",0.2,-0.129691,-0.343758,0.0707757,1.00018,6798.1,-1.648455,0.108696155481,0
15,"beta[3,1]",-0.1,-0.0397556,-0.524375,0.460142,1.00037,7935.91,-0.602444,0.0036293877313600003,1
15,"beta[3,2]",0.2,-0.155208,-0.423213,0.0960266,0.9999,7340.68,-1.77604,0.12617272326400003,0
15,"beta[4,1]",-0.2,0.130039,-0.122448,0.378724,0.999934,8558.25,-1.6501949999999999,0.10892574152099999,0
15,"beta[4,2]",0.4,-0.366076,-0.495379,-0.238456,1.00011,8519.66,-1.91519,0.586872437776,0
15,"beta[5,1]",0.3,-0.112345,-0.460368,0.237268,0.999784,9125.62,-1.3744833333333333,0.17002839902499997,0
15,"beta[5,2]",-0.3,0.308717,0.132749,0.48725,1.00025,8265.32,-2.0290566666666665,0.37053638608899997,0
15,"beta[6,1]",-0.1,0.143049,-0.137852,0.418264,1.00023,8428.45,-2.43049,0.059072816401000004,1
15,"beta[6,2]",-0.2,0.209024,0.0717006,0.349234,1.00022,8629.17,-2.04512,0.167300632576,0
15,"beta[7,1]",-0.2,0.158409,-0.0487594,0.361111,0.99989,9013.97,-1.7920449999999999,0.12845701128099998,0
15,"beta[7,2]",-0.1,0.100324,-0.00466518,0.207164,1.00016,8333.41,-2.00324,0.040129704976,0
15,sigma_bk[1],3.7,3.77761,3.20568,4.46366,0.999997,2274.72,0.020975675675675664,0.006023312099999993,1
15,sigma_bk[2],3.4,3.00926,2.26133,3.97671,1.00543,377.027,-0.11492352941176473,0.15267774760000008,1
15,sigma_bk[3],4.8,4.80121,3.71698,6.279,1.00175,557.634,0.000252083333333412,1.4641000000009134e-06,1
15,sigma_bk[4],3.1,3.19517,2.82676,3.60494,1.00078,2610.8,0.03069999999999999,0.009057328899999996,1
15,sigma_bk[5],6.1,5.88341,5.04856,6.88732,1.00097,2023.9,-0.03550655737704919,0.04691122810000003,1
15,sigma_bk[6],5.1,5.03825,4.47089,5.70107,1.00054,3347.68,-0.012107843137254897,0.0038130624999999966,1
15,sigma_bk[7],1.7,1.78864,1.56107,2.02511,1.00031,1990.06,0.05214117647058827,0.00785704960000001,1
15,rho,0.6,0.596894,0.502401,0.687354,1.00317,1081.96,-0.005176666666666571,9.64723599999964e-06,1
15,"Gamma[1,1]",0.18,0.230137,0.147344,0.342427,1.00892,135.87,0.278538888888889,0.0025137187690000016,1
15,"Gamma[1,2]",-0.07,-0.175923,-0.282498,-0.0911153,1.00334,270.64,1.513185714285714,0.011219681928999997,0
15,"Gamma[2,1]",0.1,0.138074,0.0697008,0.206562,1.00024,4003.53,0.38073999999999997,0.0014496294759999999,1
15,"Gamma[2,2]",0.15,0.116828,0.0479805,0.189055,1.0023,2434.11,-0.22114666666666663,0.0011003815839999995,1
