Run_ID,Parameter,Estimate,2.5%,97.5%,R_hat,ESS,MCSE,ESS_sec,Time_s,Divergences,Max_Treedepths,E_BFMI,Std
1,"theta[3,1]",-10.9846,-12.0854,-9.9611,1.00231,1322.86,0.0150311,0.0026987205661722,490180.427192688,0,0,0.6790497923883645,0.5466982786358674
1,"theta[3,2]",-8.8428,-9.87508,-7.88915,1.00304,1170.6,0.0148269,0.002388100248523,490180.427192688,0,0,0.6790497923883645,0.5072880341599494
1,"theta[3,3]",-4.96715,-5.87835,-4.1156,1.00421,959.364,0.014589,0.0019571650493969,490180.427192688,0,0,0.6790497923883645,0.4518738746666419
1,"theta[3,4]",0.0404916,-0.800199,0.862522,1.00415,865.636,0.0146646,0.0017659538243042,490180.427192688,0,0,0.6790497923883645,0.43145735443615946
1,"theta[4,1]",-9.66308,-10.7065,-8.65076,1.00264,1033.88,0.0165346,0.0021091825430915,490180.427192688,0,0,0.6790497923883645,0.5316536014208695
1,"theta[4,2]",-7.04453,-8.00204,-6.09302,1.00325,948.317,0.0160274,0.0019346284498365,490180.427192688,0,0,0.6790497923883645,0.4935598730691859
1,"theta[4,3]",-3.80732,-4.71774,-2.90755,1.00333,919.148,0.0153724,0.0018751217898765,490180.427192688,0,0,0.6790497923883645,0.4660520255490158
1,"theta[4,4]",4.17707,3.29253,5.113,1.00415,964.377,0.0151246,0.0019673918959251,490180.427192688,0,0,0.6790497923883645,0.4696856803578594
1,"theta[5,1]",-12.024,-13.3496,-10.7269,1.00521,977.642,0.0218339,0.0019944533599577,490180.427192688,0,0,0.6790497923883645,0.6826863859618433
1,"theta[5,2]",-5.19924,-6.3523,-4.09187,1.00517,815.395,0.0206694,0.0016634589117926,490180.427192688,0,0,0.6790497923883645,0.5902172414047748
1,"theta[5,3]",-0.588701,-1.72979,0.51631,1.00484,770.336,0.0206551,0.0015715356168172,490180.427192688,0,0,0.6790497923883645,0.5732808028079427
1,"theta[5,4]",5.81925,4.63814,7.02329,1.00437,820.909,0.0210901,0.001674707830954,490180.427192688,0,0,0.6790497923883645,0.6042632017467812
1,"theta[6,1]",-9.4065,-10.4648,-8.37022,1.00428,1068.7,0.0163978,0.0021802176111366,490180.427192688,0,0,0.6790497923883645,0.5360601083651982
1,"theta[6,2]",-4.52782,-5.48245,-3.58823,1.00507,929.629,0.0157301,0.0018965037125698,490180.427192688,0,0,0.6790497923883645,0.47960788569020657
1,"theta[6,3]",1.40241,0.506596,2.30351,1.00515,910.944,0.015307,0.0018583850954985,490180.427192688,0,0,0.6790497923883645,0.4619935603458732
1,"theta[6,4]",6.60655,5.674,7.54324,1.00439,1030.69,0.0151761,0.0021026747353068,490180.427192688,0,0,0.6790497923883645,0.4872189941022773
1,"theta[7,1]",-10.6694,-11.7217,-9.63633,1.00226,1055.89,0.0167137,0.002154084376741,490180.427192688,0,0,0.6790497923883645,0.5431026739265736
1,"theta[7,2]",-6.93932,-7.91715,-5.98104,1.00326,903.876,0.0165367,0.0018439659151153,490180.427192688,0,0,0.6790497923883645,0.4971681231184735
1,"theta[7,3]",-2.77395,-3.69045,-1.86442,1.00387,915.292,0.015334,0.001867255298711,490180.427192688,0,0,0.6790497923883645,0.46391166417147994
1,"theta[7,4]",2.41168,1.53466,3.33355,1.00432,999.05,0.0143989,0.0020381270743951,490180.427192688,0,0,0.6790497923883645,0.4551168633492396
1,"theta[8,1]",-17.4824,-19.3849,-15.6941,1.00546,1404.15,0.0250967,0.0028645574611,490180.427192688,0,0,0.6790497923883645,0.9404232798597626
1,"theta[8,2]",-12.0961,-13.6952,-10.5376,1.00558,1257.7,0.0232774,0.0025657899218925,490180.427192688,0,0,0.6790497923883645,0.8255112573737878
1,"theta[8,3]",0.427663,-0.896654,1.71998,1.00435,942.755,0.0217713,0.0019232816075485,490180.427192688,0,0,0.6790497923883645,0.6684728674757607
1,"theta[8,4]",7.36906,5.97499,8.8247,1.00259,1165.88,0.0212975,0.0023784711410798,490180.427192688,0,0,0.6790497923883645,0.7272028178347152
1,"theta[9,1]",-6.66107,-7.85061,-5.52149,1.00434,1101.21,0.0178331,0.0022465401287169,490180.427192688,0,0,0.6790497923883645,0.5917822274386823
1,"theta[9,2]",0.31074,-0.763171,1.42204,1.00535,826.229,0.0193452,0.001685560977479,490180.427192688,0,0,0.6790497923883645,0.5560622865199331
1,"theta[9,3]",2.26793,1.18024,3.38313,1.00531,806.953,0.0197382,0.0016462366819122,490180.427192688,0,0,0.6790497923883645,0.5607014322519033
1,"theta[9,4]",6.56945,5.41565,7.75962,1.00515,823.59,0.0207453,0.0016801772455844,490180.427192688,0,0,0.6790497923883645,0.5953539672653598
