Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
137,theta1,2.3,-2.27349,-2.83733,-1.77479,1.00097,4149.72,-1.9884739130434783,20.916810780099997,0
137,theta2,2.6,-3.0867,-4.42436,-2.14224,1.00874,766.322,-2.1871923076923077,32.33855689,0
137,theta3,2.9,-3.53479,-5.14353,-2.45534,1.00091,1429.43,-2.2188931034482757,41.4065223441,0
137,theta4[1],-4.0,-4.28029,-4.77698,-3.81547,1.00005,4944.23,0.07007249999999998,0.07856248409999995,1
137,theta4[2],-1.0,-1.38448,-1.78661,-0.994875,1.00017,4915.61,0.38447999999999993,0.14782487039999995,1
137,theta4[3],2.7,2.27537,1.86967,2.69916,1.00038,5078.5,-0.1572703703703704,0.18031063690000004,0
137,theta5[1],-7.5,-7.22453,-8.29946,-6.28925,1.00001,3575.28,-0.03672933333333338,0.07588372090000017,1
137,theta5[2],-2.5,-3.07643,-3.83897,-2.39327,1.00001,4413.95,0.23057200000000008,0.33227154490000027,1
137,theta5[3],2.6,1.67806,1.06595,2.34969,1.00041,5229.45,-0.35459230769230765,0.8499733636,0
137,theta6[1],-5.5,-5.9604,-6.76108,-5.20381,1.00081,3889.69,0.0837090909090909,0.21196815999999993,1
137,theta6[2],-2.7,-3.24559,-3.93874,-2.60905,1.00104,4225.96,0.2020703703703703,0.29766844809999976,1
137,theta6[3],2.5,2.26094,1.65039,2.88018,1.00108,5179.73,-0.09562399999999993,0.05714968359999992,1
137,theta7[1],-4.3,-4.7163,-5.10875,-4.32758,0.999942,5515.81,0.09681395348837223,0.17330569000000046,0
137,theta7[2],-1.0,-1.33518,-1.61437,-1.06981,1.00013,5298.06,0.33518000000000003,0.11234563240000002,0
137,theta7[3],1.4,1.27421,1.00799,1.55063,1.00034,5300.26,-0.0898499999999999,0.01582312409999996,1
137,lambda[1],1.2,1.30332,0.871776,1.79002,1.00086,2557.83,0.08610000000000007,0.010675022400000017,1
137,lambda[2],4.0,4.11245,2.91645,5.97643,1.00736,1450.12,0.028112499999999985,0.012645002499999987,1
137,lambda[3],4.1,4.14258,2.87702,6.11918,1.00052,1413.46,0.010385365853658552,0.0018130564000000053,1
137,lambda[4],3.1,2.90609,2.53469,3.29941,1.00141,2951.21,-0.06255161290322589,0.037601088100000096,1
137,lambda[5],5.2,4.17881,3.53606,4.93748,0.999882,2144.88,-0.19638269230769226,1.0428290160999996,0
137,lambda[6],3.0,2.96663,2.51593,3.45434,1.00102,2446.15,-0.011123333333333374,0.001113556900000008,1
137,lambda[7],1.7,1.65375,1.43905,1.88413,0.999864,4466.32,-0.027205882352941118,0.002139062499999991,1
