Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
135,theta1,2.3,-1.04686,-3.75703,1.28263,1.2251,10.1439,-1.4551565217391302,11.201471859599996,0
135,theta2,2.6,0.84909,-6.92544,7.41868,1.23494,9.90183,-0.6734269230769231,3.065685828100001,1
135,theta3,2.9,0.624629,-6.42732,6.54054,1.24016,9.67392,-0.7846106896551723,5.1773131876409995,1
135,theta4[1],-4.0,-3.22859,-9.06599,1.22432,1.18154,12.9494,-0.19285249999999998,0.5950733880999999,1
135,theta4[2],-1.0,-0.163641,-5.9653,4.31932,1.18187,12.9466,-0.836359,0.699496376881,1
135,theta4[3],2.7,3.93846,-1.84086,8.41013,1.1809,13.0086,0.4586888888888888,1.5337831715999997,1
135,theta5[1],-7.5,-5.56607,-13.6171,0.632272,1.18117,12.8506,-0.2578573333333333,3.7400852449000004,1
135,theta5[2],-2.5,-0.798511,-8.78769,5.3994,1.1821,12.8654,-0.6805956,2.8950648171210003,1
135,theta5[3],2.6,3.80057,-4.21275,10.0849,1.18086,12.9487,0.46175769230769226,1.4413683248999998,1
135,theta6[1],-5.5,-5.09028,-11.01,-0.61239,1.18196,12.9255,-0.07449454545454547,0.16787047840000008,1
135,theta6[2],-2.7,-2.08422,-7.93818,2.47615,1.18205,12.9552,-0.22806666666666664,0.37918500839999997,1
135,theta6[3],2.5,3.4823,-2.33102,8.17275,1.18028,13.0726,0.39292,0.9649132899999999,1
135,theta7[1],-4.3,-3.82539,-6.77176,-1.58734,1.17868,13.1423,-0.11037441860465111,0.22525465209999976,1
135,theta7[2],-1.0,-0.573699,-3.48435,1.66642,1.18069,13.0003,-0.42630100000000004,0.18173254260100002,1
135,theta7[3],1.4,1.76404,-1.10892,4.02184,1.17932,13.0549,0.26002857142857155,0.1325251216000001,1
135,lambda[1],1.2,1.36772,0.958757,1.83216,1.00074,2687.65,0.13976666666666676,0.02812999840000003,1
135,lambda[2],4.0,4.13621,3.06105,5.73329,1.00198,972.387,0.03405250000000004,0.018553164100000043,1
135,lambda[3],4.1,3.6894,2.72889,5.10974,1.0012,865.246,-0.10014634146341456,0.1685923599999997,1
135,lambda[4],3.1,3.39112,2.96936,3.86723,1.00014,2426.16,0.09390967741935478,0.0847508543999999,1
135,lambda[5],5.2,4.73662,4.01886,5.58399,1.00178,1704.07,-0.08911153846153844,0.2147210243999999,1
135,lambda[6],3.0,3.3896,2.91329,3.93988,1.00142,2906.86,0.1298666666666667,0.15178816000000014,1
