Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
66,theta1,2.3,-2.08848,-2.58784,-1.63244,1.00045,5579.33,-1.9080347826086956,19.258756710399997,0
66,theta2,2.6,-2.3802,-3.11127,-1.77131,1.00211,1631.71,-1.9154615384615383,24.80239204,0
66,theta3,2.9,-3.97903,-5.51507,-2.83195,1.0016,1257.42,-2.372079310344828,47.321053740900005,0
66,theta4[1],-4.0,-3.85817,-4.37762,-3.38693,1.00035,5203.57,-0.03545750000000003,0.020115748900000036,1
66,theta4[2],-1.0,-0.801971,-1.23316,-0.398341,1.00057,5873.96,-0.198029,0.03921548484100001,1
66,theta4[3],2.7,2.96534,2.5167,3.43505,0.99992,5699.66,0.09827407407407396,0.07040531559999984,1
66,theta5[1],-7.5,-6.4643,-7.53601,-5.52882,1.00049,4552.95,-0.13809333333333337,1.0726744900000007,1
66,theta5[2],-2.5,-1.69833,-2.41003,-1.01812,1.0005,6153.52,-0.32066800000000006,0.6426747889000002,0
66,theta5[3],2.6,2.77937,2.06678,3.54154,1.0005,5502.04,0.06898846153846155,0.03217359690000001,1
66,theta6[1],-5.5,-5.18304,-5.83788,-4.55847,0.999866,5943.39,-0.057629090909090894,0.10046364159999994,1
66,theta6[2],-2.7,-2.52576,-3.10723,-1.98653,1.00023,6217.61,-0.06453333333333339,0.03035957760000006,1
66,theta6[3],2.5,2.33708,1.79879,2.87494,1.00062,6213.45,-0.06516800000000007,0.02654292640000006,1
66,theta7[1],-4.3,-4.1772,-4.54097,-3.83951,1.00056,6344.12,-0.028558139534883675,0.01507983999999995,1
66,theta7[2],-1.0,-0.915164,-1.17095,-0.660335,1.00039,5933.55,-0.08483600000000002,0.007197146896000004,1
66,theta7[3],1.4,1.47835,1.22083,1.74246,1.00026,6021.5,0.05596428571428582,0.006138722500000022,1
66,lambda[1],1.2,0.969453,0.612051,1.34832,0.999874,5860.24,-0.19212249999999997,0.053151919208999976,1
66,lambda[2],4.0,3.61381,2.81366,4.64452,0.9999,1946.73,-0.09654750000000001,0.14914271610000002,1
66,lambda[3],4.1,4.78115,3.49857,6.56727,1.00065,2143.66,0.16613414634146356,0.4639653225000008,1
66,lambda[4],3.1,3.14436,2.77463,3.56557,1.00042,3296.4,0.014309677419354752,0.0019678095999999764,1
66,lambda[5],5.2,4.44345,3.78538,5.25803,1.00092,2284.38,-0.14549038461538458,0.5723679024999998,1
66,lambda[6],3.0,2.83208,2.45546,3.24844,1.00014,3623.48,-0.055973333333333354,0.028197126400000022,1
66,lambda[7],1.7,1.73198,1.52863,1.94903,1.00102,4685.51,0.018811764705882424,0.0010227204000000077,1
66,"beta[1,1]",0.3,-0.175565,-0.507895,0.155436,1.00093,8890.02,-1.5852166666666667,0.226162069225,0
66,"beta[1,2]",0.5,-0.543151,-0.736063,-0.357425,1.00018,8326.15,-2.086302,1.0881640088009998,0
66,"beta[2,1]",0.1,-0.0315571,-0.45202,0.370836,1.00008,7418.45,-1.315571,0.017307270560410003,1
66,"beta[2,2]",0.2,-0.123196,-0.344057,0.0893119,1.0003,8546.79,-1.6159800000000002,0.10445565441600002,0
66,"beta[3,1]",-0.1,0.0743553,-0.476373,0.645965,0.999988,8177.88,-1.743553,0.030399770638089997,1
66,"beta[3,2]",0.2,-0.132621,-0.441117,0.167524,1.00008,7705.13,-1.6631049999999998,0.110636729641,0
66,"beta[4,1]",-0.2,0.255615,0.00618185,0.50075,1.00013,9091.36,-2.278075,0.207585028225,0
66,"beta[4,2]",0.4,-0.286317,-0.413001,-0.158818,1.00032,8764.69,-1.7157925,0.4710310244890001,0
66,"beta[5,1]",0.3,-0.564474,-0.903046,-0.233694,1.00045,9176.71,-2.88158,0.7473152966759999,0
66,"beta[5,2]",-0.3,0.391553,0.218814,0.572737,1.00048,7464.06,-2.3051766666666667,0.47824555180899997,0
66,"beta[6,1]",-0.1,0.21592,-0.0510107,0.483936,1.00071,8990.28,-3.1592,0.09980544639999998,0
66,"beta[6,2]",-0.2,0.267947,0.132626,0.404386,0.99992,8016.22,-2.3397349999999997,0.218974394809,0
66,"beta[7,1]",-0.2,0.261735,0.061937,0.457352,1.00005,8268.49,-2.308675,0.21319921022500002,0
66,"beta[7,2]",-0.1,0.212058,0.107974,0.315295,1.0011,8692.66,-3.12058,0.097380195364,0
66,sigma_bk[1],3.7,3.60903,3.07978,4.20463,1.0017,2208.55,-0.024586486486486484,0.0082755409,1
66,sigma_bk[2],3.4,2.66057,1.90167,3.4898,1.01196,468.272,-0.2174794117647059,0.5467567249,1
66,sigma_bk[3],4.8,6.22393,4.77644,8.30572,1.00182,845.14,0.2966520833333334,2.0275766449000012,1
66,sigma_bk[4],3.1,3.07168,2.70855,3.47314,1.00126,2802.86,-0.00913548387096771,0.0008020223999999944,1
66,sigma_bk[5],6.1,5.8787,5.10959,6.79239,1.00046,2504.1,-0.03627868852459006,0.04897368999999973,1
66,sigma_bk[6],5.1,4.86488,4.34855,5.41936,1.00083,3233.53,-0.0461019607843136,0.05528141439999969,1
66,sigma_bk[7],1.7,1.72471,1.51365,1.9409,1.00085,2136.15,0.014535294117647065,0.0006105841000000005,1
66,rho,0.6,0.588109,0.485307,0.68664,1.00291,903.848,-0.01981833333333331,0.00014139588099999965,1
66,"Gamma[1,1]",0.18,0.2112,0.132721,0.316121,1.03439,125.177,0.17333333333333337,0.0009734400000000003,1
66,"Gamma[1,2]",-0.07,-0.150688,-0.258478,-0.0662597,1.02037,275.509,1.1526857142857139,0.006510553343999997,1
66,"Gamma[2,1]",0.1,0.172534,0.105229,0.246551,1.00173,2403.37,0.7253399999999999,0.005261181155999998,0
66,"Gamma[2,2]",0.15,0.116522,0.0387904,0.186983,1.00101,1771.34,-0.22318666666666664,0.0011207764839999996,1
