Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
170,theta1,2.3,-1.75262,-3.69774,0.696966,1.19835,11.5591,-1.762008695652174,16.4237288644,0
170,theta2,2.6,-0.0656041,-5.74915,7.10013,1.22434,10.4659,-1.0252323461538462,7.1054452179368095,1
170,theta3,2.9,-0.0684086,-5.62191,6.57376,1.22275,10.4267,-1.023589172413793,8.81144961655396,1
170,theta4[1],-4.0,-3.34011,-7.25641,1.51964,1.28798,9.30172,-0.16497249999999997,0.4354548120999998,1
170,theta4[2],-1.0,-0.339794,-4.2302,4.55202,1.28846,9.30728,-0.6602060000000001,0.43587196243600007,1
170,theta4[3],2.7,3.39953,-0.483997,8.29074,1.2885,9.31059,0.2590851851851851,0.4893422208999997,1
170,theta5[1],-7.5,-6.22388,-12.4698,1.74086,1.29407,9.12977,-0.1701493333333333,1.6284822543999993,1
170,theta5[2],-2.5,-1.18279,-7.37474,6.6795,1.29194,9.22432,-0.526884,1.7350421840999999,1
170,theta5[3],2.6,3.85259,-2.36532,11.6814,1.28511,9.39191,0.48176538461538465,1.5689817081000001,1
170,theta6[1],-5.5,-4.70373,-8.6929,0.165363,1.28338,9.37271,-0.1447763636363636,0.6340459128999997,1
170,theta6[2],-2.7,-2.17309,-6.13831,2.69866,1.28416,9.36119,-0.19515185185185183,0.2776341481,1
170,theta6[3],2.5,3.11388,-0.822279,8.01532,1.28452,9.35818,0.245552,0.3768486544,1
170,theta7[1],-4.3,-3.80497,-6.28848,-0.612489,1.28752,9.29979,-0.11512325581395345,0.24505470089999987,1
170,theta7[2],-1.0,-0.527305,-2.96373,2.64045,1.28661,9.37281,-0.472695,0.22344056302499998,1
170,theta7[3],1.4,2.13009,-0.318022,5.31063,1.28473,9.43849,0.5214928571428573,0.5330314081000002,1
170,lambda[1],1.2,1.47669,1.01846,1.99705,1.00357,1214.86,0.23057500000000009,0.07655735610000006,1
170,lambda[2],4.0,4.60044,3.24065,6.90599,1.00925,607.484,0.15010999999999997,0.3605281935999998,1
170,lambda[3],4.1,4.37852,3.06328,6.76133,1.00602,941.556,0.06793170731707325,0.07757339040000018,1
170,lambda[4],3.1,3.15793,2.78236,3.57271,1.0015,1677.03,0.018687096774193487,0.0033558848999999786,1
170,lambda[5],5.2,5.19116,4.37199,6.17571,1.00131,1229.99,-0.0017000000000000348,7.81456000000032e-05,1
170,lambda[6],3.0,3.20854,2.77157,3.69846,1.00043,1999.29,0.06951333333333339,0.04348893160000007,1
170,lambda[7],1.7,2.0202,1.79324,2.26477,1.00079,2202.45,0.1883529411764706,0.10252804000000003,0
170,"beta[1,1]",0.3,-0.199833,-0.584623,0.196833,1.00043,9061.72,-1.66611,0.24983302788899997,0
170,"beta[1,2]",0.5,-0.715271,-0.936361,-0.504796,1.0002,6496.0,-2.430542,1.476883603441,0
