Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
98,theta1,2.3,-1.87861,-2.35217,-1.43528,0.99997,5993.92,-1.8167869565217392,17.4607815321,0
98,theta2,2.6,-2.70138,-3.70225,-1.95946,1.00091,1479.88,-2.0389923076923075,28.1046299044,0
98,theta3,2.9,-2.57334,-3.37306,-1.90382,0.999801,3277.1,-1.8873586206896553,29.957450755600004,0
98,theta4[1],-4.0,-3.89571,-4.40636,-3.41006,1.00024,7131.31,-0.026072500000000054,0.010876404100000046,1
98,theta4[2],-1.0,-0.762432,-1.16566,-0.360503,1.00005,7829.23,-0.237568,0.056438554624,1
98,theta4[3],2.7,3.04019,2.59569,3.51779,1.00014,6597.05,0.1259962962962962,0.11572923609999984,1
98,theta5[1],-7.5,-8.06408,-9.57556,-6.82435,1.00058,3354.38,0.07521066666666675,0.31818624640000065,1
98,theta5[2],-2.5,-2.79337,-3.65725,-2.02328,1.00053,4959.28,0.11734799999999997,0.08606595689999995,1
98,theta5[3],2.6,2.47798,1.72613,3.32086,1.00031,5470.63,-0.046930769230769234,0.014888880400000004,1
98,theta6[1],-5.5,-5.51143,-6.20356,-4.85426,1.0002,6618.55,0.002078181818181787,0.0001306448999999961,1
98,theta6[2],-2.7,-2.47546,-3.04316,-1.92442,1.00041,7382.53,-0.08316296296296302,0.05041821160000008,1
98,theta6[3],2.5,2.70318,2.15612,3.28505,1.00006,7553.41,0.08127200000000005,0.04128211240000006,1
98,theta7[1],-4.3,-4.18437,-4.52149,-3.85098,1.00035,7576.66,-0.026890697674418478,0.013370296899999874,1
98,theta7[2],-1.0,-0.93289,-1.17207,-0.691302,0.999965,7884.79,-0.06711,0.0045037521,1
98,theta7[3],1.4,1.36557,1.12459,1.61159,0.999897,7759.03,-0.024592857142857118,0.0011854248999999973,1
98,lambda[1],1.2,1.03951,0.66003,1.46685,1.00011,3463.27,-0.1337416666666667,0.025757040100000007,1
98,lambda[2],4.0,4.14464,3.06962,5.71431,1.00118,1981.45,0.03615999999999997,0.020920729599999965,1
98,lambda[3],4.1,2.83686,2.10408,3.76724,1.00063,3069.98,-0.3080829268292682,1.5955226595999987,0
98,lambda[4],3.1,3.45239,3.03384,3.91127,0.99998,3199.94,0.11367419354838701,0.12417871209999982,1
98,lambda[5],5.2,5.67367,4.70491,6.85914,1.00116,1971.81,0.09109038461538466,0.22436326890000025,1
98,lambda[6],3.0,2.88041,2.4925,3.33799,1.00067,3193.35,-0.03986333333333336,0.01430176810000002,1
98,lambda[7],1.7,1.62967,1.43196,1.84826,1.0009,5061.96,-0.041370588235294124,0.004946308900000001,1
98,"beta[1,1]",0.3,-0.265501,-0.614169,0.0747884,1.00048,8486.87,-1.8850033333333336,0.319791381001,0
98,"beta[1,2]",0.5,-0.384675,-0.564161,-0.20969,0.99989,7558.33,-1.76935,0.782649855625,0
98,"beta[2,1]",0.1,0.055334,-0.423654,0.540709,0.999861,7819.92,-0.44666,0.0019950515560000002,1
98,"beta[2,2]",0.2,-0.356283,-0.632543,-0.101868,0.999967,6187.61,-2.7814150000000004,0.30945077608900007,0
98,"beta[3,1]",-0.1,-0.0936892,-0.519113,0.345657,1.00015,7924.66,-0.06310800000000005,3.982619664000007e-05,1
98,"beta[3,2]",0.2,-0.279601,-0.513411,-0.0562384,1.00014,7897.92,-2.398005,0.230017119201,0
98,"beta[4,1]",-0.2,0.133084,-0.120056,0.39406,1.00049,8359.45,-1.6654200000000001,0.11094495105600004,0
98,"beta[4,2]",0.4,-0.479133,-0.623986,-0.337456,1.00001,7826.57,-2.1978324999999996,0.772874831689,0
98,"beta[5,1]",0.3,-0.462909,-0.864154,-0.0735953,0.999989,7711.65,-2.5430300000000003,0.5820301422810001,0
98,"beta[5,2]",-0.3,0.290121,0.0909962,0.484685,1.0002,7317.83,-1.96707,0.348242794641,0
98,"beta[6,1]",-0.1,0.0197886,-0.255658,0.294125,1.00002,7616.61,-1.197886,0.014349308689960002,1
98,"beta[6,2]",-0.2,0.230896,0.0889011,0.373564,1.00012,7955.67,-2.15448,0.185671362816,0
98,"beta[7,1]",-0.2,0.190095,-0.0150932,0.393234,1.00025,8705.76,-1.9504749999999997,0.15217410902499998,0
98,"beta[7,2]",-0.1,0.0496813,-0.0573328,0.158178,0.999882,8213.95,-1.4968130000000002,0.022404491569690006,0
98,sigma_bk[1],3.7,3.47508,2.9413,4.0622,1.00106,2495.63,-0.060789189189189186,0.050589006400000004,1
98,sigma_bk[2],3.4,3.31156,2.33615,4.52573,1.00329,533.519,-0.02601176470588231,0.007821633599999973,1
98,sigma_bk[3],4.8,4.22053,3.38468,5.28329,1.00058,1426.04,-0.12072291666666661,0.33578548089999966,1
98,sigma_bk[4],3.1,3.08389,2.70449,3.50862,0.99995,2843.87,-0.0051967741935484806,0.0002595321000000094,1
98,sigma_bk[5],6.1,6.09619,5.11595,7.29609,1.00114,2339.71,-0.0006245901639343684,1.451609999999731e-05,1
98,sigma_bk[6],5.1,5.17463,4.60925,5.79332,1.00115,3189.2,0.01463333333333333,0.005569636899999996,1
