Item,Parameter,SM_Est,SM_SE,SM_Z,Stan_Est,Stan_SE,Stan_Z,Stan_Pr_Pos_Approx,Stan_Pr_Neg_Approx,Stan_Pr_Direction_Approx,Z_Diff,Z_Diff_Abs,Same_Sign,SM_Sig_Approx,Stan_Sig_Approx,Sig_Agree_Approx
Q4_Handwriting,t_abs,-1.0128628618471047,0.037088909867060454,-27.309049132949912,-4.9422,0.21914030612244892,-22.552674528246982,6.32052707371517e-113,1.0,1.0,-4.7563746047029305,4.7563746047029305,True,True,True,True
Q4_Handwriting,Sex_Female,0.10681728261233121,0.07434331655446064,1.43681083334615,-0.552407,0.39437882653061224,-1.4007014647808973,0.08065168225330083,0.9193483177466992,0.9193483177466992,2.8375122981270473,2.8375122981270473,False,False,False,True
Q4_Handwriting,Treatment_Active,-0.1256728383940434,0.0787081260618551,-1.5966945813864213,0.564518,0.38351173469387756,1.471970604629877,0.9294855921560747,0.0705144078439253,0.9294855921560747,-3.0686651860162986,3.0686651860162986,False,False,False,True
Q4_Handwriting,Age_Base,0.12322416641917885,0.03600682281351768,3.422244918896817,0.669716,0.1794844387755102,3.7313318333833156,0.999904764931417,9.523506858299439e-05,0.999904764931417,-0.3090869144864987,0.3090869144864987,True,True,True,True
Q4_Handwriting,Bulbar_Onset,0.2740353934238645,0.08500500136654363,3.223756120445399,-0.132493,0.4655602040816327,-0.2845883278648282,0.3879797773262279,0.6120202226737721,0.6120202226737721,3.508344448310227,3.508344448310227,False,True,False,False
Q4_Handwriting,FVC_Base,0.18712088408712207,0.0344782354734985,5.427217533535075,0.757757,0.17782780612244897,4.261183987605529,0.9999898326631855,1.0167336814450787e-05,0.9999898326631855,1.1660335459295466,1.1660335459295466,True,True,True,True
Q4_Handwriting,BMI_Base,-0.0025621590764078406,0.044116035206068285,-0.058077727620804154,-0.144171,0.23452423469387756,-0.6147381748764051,0.2693638223226893,0.7306361776773107,0.7306361776773107,0.5566604472556009,0.5566604472556009,True,False,False,True
Q5_Cutting,t_abs,-1.171020541227966,0.03703027442344143,-31.62332873468175,-5.3486,0.20265561224489798,-26.392557999018138,8.340259659913529e-154,1.0,1.0,-5.2307707356636115,5.2307707356636115,True,True,True,True
Q5_Cutting,Sex_Female,-0.04722062631480197,0.08614795265235715,-0.5481340514888015,-0.236775,0.42734260204081637,-0.554063645583796,0.2897676445299499,0.71023235547005,0.71023235547005,0.005929594094994495,0.005929594094994495,True,False,False,True
Q5_Cutting,Treatment_Active,-0.09472715246107646,0.0912794097974266,-1.0377713075851533,-0.138329,0.4264387755102041,-0.3243818525519849,0.3728244785837243,0.6271755214162757,0.6271755214162757,-0.7133894550331685,0.7133894550331685,True,False,False,True
Q5_Cutting,Age_Base,0.1549628175560285,0.0417559991882341,3.7111509859329037,0.709925,0.20047933673469387,3.541138012340322,0.9998007974382563,0.00019920256174363324,0.9998007974382563,0.1700129735925815,0.1700129735925815,True,True,True,True
Q5_Cutting,Bulbar_Onset,0.09593671287101409,0.08565695045073546,1.1200108381886758,-0.334115,0.44844591836734693,-0.7450508217722429,0.2281204985878259,0.7718795014121741,0.7718795014121741,1.8650616599609187,1.8650616599609187,False,False,False,True
Q5_Cutting,FVC_Base,0.13735040233547188,0.03471153608570052,3.9569093685846313,0.646005,0.16423494897959184,3.9334197989751494,0.9999581271051032,4.1872894896731196e-05,0.9999581271051032,0.023489569609481897,0.023489569609481897,True,True,True,True
Q5_Cutting,BMI_Base,0.08012112815555611,0.04423993437301824,1.811058928794923,0.231826,0.22617551020408166,1.0249827657769837,0.8473143401864011,0.15268565981359894,0.8473143401864011,0.7860761630179394,0.7860761630179394,True,False,False,True
Q6_Dressing_and_Hygiene,t_abs,-1.1519459982623124,0.03665100079938619,-31.43013759890574,-5.19833,0.19608418367346941,-26.510705262473166,3.6474842448913397e-155,1.0,1.0,-4.919432336432575,4.919432336432575,True,True,True,True
Q6_Dressing_and_Hygiene,Sex_Female,-0.059176385604661506,0.07369383160205907,-0.8030032408168076,-0.281344,0.3694752551020408,-0.7614691271335587,0.22318845606873344,0.7768115439312666,0.7768115439312666,-0.041534113683248886,0.041534113683248886,True,False,False,True
Q6_Dressing_and_Hygiene,Treatment_Active,-0.0755059831784926,0.07802103554475576,-0.9677644323905387,-0.208559,0.3511857142857143,-0.5938709677419354,0.2762992091541244,0.7237007908458756,0.7237007908458756,-0.3738934646486033,0.3738934646486033,True,False,False,True
Q6_Dressing_and_Hygiene,Age_Base,0.09143762143710649,0.035692310214240006,2.561829729940709,0.425587,0.1620686224489796,2.625967899085327,0.9956798517265434,0.004320148273456579,0.9956798517265434,-0.06413816914461767,0.06413816914461767,True,True,True,True
Q6_Dressing_and_Hygiene,Bulbar_Onset,0.0484755913057406,0.08449828754953229,0.573687262920264,-0.517607,0.4114961734693878,-1.257865888851348,0.10422013094043453,0.8957798690595655,0.8957798690595655,1.8315531517716122,1.8315531517716122,False,False,False,True
Q6_Dressing_and_Hygiene,FVC_Base,0.12356942155249398,0.03414023419243418,3.6194661365234047,0.477721,0.1573494897959184,3.0360505179877104,0.9988015040007252,0.001198495999274746,0.9988015040007252,0.5834156185356942,0.5834156185356942,True,True,True,True
Q6_Dressing_and_Hygiene,BMI_Base,-0.03311623638147547,0.043614498726030626,-0.7592942106132832,-0.126031,0.19332908163265305,-0.6518988190275121,0.25723322341290766,0.7427667765870923,0.7427667765870923,-0.10739539158577105,0.10739539158577105,True,False,False,True
Q7_Turning_in_Bed,t_abs,-1.1834762382353807,0.03789856116395395,-31.2274714893664,-5.2266,0.20127551020408155,-25.967391634981002,5.78464520523873e-149,1.0,1.0,-5.260079854385399,5.260079854385399,True,True,True,True
