Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
197,theta1,2.3,-2.38362,-2.94156,-1.9032,0.999897,4151.49,-2.03635652173913,21.936296304399995,0
197,theta2,2.6,-3.24443,-4.42119,-2.38616,1.0069,1303.55,-2.2478576923076923,34.1573620249,0
197,theta3,2.9,-3.24707,-4.63257,-2.28217,1.00313,1088.05,-2.1196793103448273,37.78646958489999,0
197,theta4[1],-4.0,-4.22278,-4.69629,-3.77348,0.999786,5468.52,0.05569500000000005,0.049630928400000086,1
197,theta4[2],-1.0,-1.16815,-1.53692,-0.80521,1.00024,5296.69,0.16815000000000002,0.028274422500000007,1
197,theta4[3],2.7,2.57936,2.18494,2.98409,0.999956,5230.14,-0.04468148148148159,0.014554009600000074,1
197,theta5[1],-7.5,-6.47742,-7.57532,-5.52228,1.00052,2998.39,-0.13634399999999994,1.045669856399999,1
197,theta5[2],-2.5,-1.53516,-2.24146,-0.887688,1.00067,5957.63,-0.38593599999999995,0.9309162255999999,0
197,theta5[3],2.6,3.51615,2.78324,4.33737,1.00039,5222.79,0.35236538461538464,0.8393308225,0
197,theta6[1],-5.5,-5.55219,-6.27241,-4.90795,1.00006,5755.26,0.009489090909090982,0.0027237961000000422,1
197,theta6[2],-2.7,-2.90547,-3.50456,-2.35258,0.999998,5927.2,0.07610000000000001,0.04221792090000002,1
197,theta6[3],2.5,2.1986,1.65772,2.76522,1.00051,6741.23,-0.12056000000000004,0.09084196000000007,1
197,theta7[1],-4.3,-4.10378,-4.43059,-3.7822,1.00046,6723.59,-0.04563255813953474,0.038502288399999765,1
197,theta7[2],-1.0,-0.97707,-1.19191,-0.766824,1.00048,6596.08,-0.022930000000000006,0.0005257849000000003,1
197,theta7[3],1.4,1.3385,1.12293,1.5581,1.00064,6592.3,-0.04392857142857135,0.003782249999999986,1
197,lambda[1],1.2,1.14898,0.767226,1.56975,1.00043,3115.99,-0.04251666666666672,0.0026030404000000067,1
197,lambda[2],4.0,4.21733,3.09732,5.83555,1.00523,1709.22,0.054332499999999895,0.047232328899999815,1
197,lambda[3],4.1,4.4749,3.1717,6.48965,1.00356,1332.16,0.09143902439024397,0.14055001000000017,1
197,lambda[4],3.1,2.98003,2.63433,3.36046,1.00008,3317.07,-0.03869999999999997,0.014392800899999978,1
197,lambda[5],5.2,4.8958,4.14833,5.83424,1.00022,2023.13,-0.05849999999999996,0.09253763999999988,1
197,lambda[6],3.0,2.99354,2.57828,3.45581,1.00068,3124.56,-0.0021533333333333773,4.1731600000001706e-05,1
197,lambda[7],1.7,1.48156,1.29673,1.67442,1.00031,4487.48,-0.12849411764705881,0.047716033599999985,0
197,"beta[1,1]",0.3,-0.311869,-0.665206,0.0335502,1.00043,8363.4,-2.0395633333333336,0.374383673161,0
