Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
27,theta1,2.3,-2.09644,-2.63686,-1.62513,0.999916,4649.03,-1.9114956521739133,19.3286846736,0
27,theta2,2.6,-2.80929,-3.99729,-1.98839,1.00673,780.987,-2.0804961538461537,29.260418304100003,0
27,theta3,2.9,-2.42728,-3.37686,-1.68064,1.00222,2302.63,-1.8369931034482758,28.3799121984,0
27,theta4[1],-4.0,-3.90309,-4.3764,-3.46473,1.00066,4565.33,-0.024227499999999957,0.009391548099999966,1
27,theta4[2],-1.0,-0.968816,-1.35245,-0.592663,1.00064,4681.53,-0.03118399999999999,0.0009724418559999994,1
27,theta4[3],2.7,2.66099,2.25713,3.07582,1.00047,5139.23,-0.014448148148148226,0.0015217801000000164,1
27,theta5[1],-7.5,-8.81995,-10.6168,-7.39933,1.00025,2061.63,0.1759933333333334,1.742268002500001,1
27,theta5[2],-2.5,-3.24281,-4.28472,-2.33696,1.00048,3382.82,0.297124,0.5517666961,1
27,theta5[3],2.6,2.74478,1.84919,3.7335,1.00033,3654.36,0.055684615384615346,0.020961248399999972,1
27,theta6[1],-5.5,-6.33597,-7.10434,-5.60844,1.00066,5193.26,0.15199454545454538,0.6988458408999995,0
27,theta6[2],-2.7,-3.49257,-4.12916,-2.89335,1.00127,5683.02,0.29354444444444444,0.6281672049,0
27,theta6[3],2.5,2.13908,1.57917,2.7074,0.999908,5915.96,-0.14436800000000005,0.1302632464000001,1
27,theta7[1],-4.3,-4.43076,-4.8193,-4.06602,1.00004,6321.21,0.0304093023255815,0.01709817760000011,1
27,theta7[2],-1.0,-1.13228,-1.4089,-0.86686,1.0004,5743.7,0.13227999999999995,0.01749799839999999,1
27,theta7[3],1.4,1.30174,1.03532,1.5739,1.00061,4968.93,-0.0701857142857143,0.009655027600000003,1
27,lambda[1],1.2,1.15781,0.760697,1.60404,1.00182,3862.67,-0.03515833333333329,0.0017799960999999957,1
27,lambda[2],4.0,4.21575,3.03601,5.97693,1.00485,1088.44,0.05393749999999997,0.04654806249999995,1
27,lambda[3],4.1,3.55068,2.60845,4.87188,1.00152,2103.1,-0.133980487804878,0.3017524623999998,1
27,lambda[4],3.1,2.76134,2.43779,3.10989,1.00009,3802.86,-0.10924516129032256,0.11469059559999997,1
27,lambda[5],5.2,5.89201,4.84865,7.24454,1.00007,1392.99,0.1330788461538461,0.47887784009999973,1
27,lambda[6],3.0,3.08315,2.65962,3.55487,1.00049,2788.89,0.02771666666666661,0.006913922499999972,1
27,lambda[7],1.7,1.75067,1.53744,1.97603,1.00088,4741.48,0.02980588235294117,0.0025674488999999994,1
27,"beta[1,1]",0.3,-0.48373,-0.83605,-0.135359,1.00025,9670.33,-2.6124333333333336,0.6142327129,0
27,"beta[1,2]",0.5,-0.521974,-0.716346,-0.332677,1.00007,9002.12,-2.0439480000000003,1.0444308566760003,0
