Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
85,theta1,2.3,-2.68445,-3.29774,-2.13596,0.999838,4259.21,-2.1671521739130437,24.8447418025,0
85,theta2,2.6,-3.30315,-4.73105,-2.32057,1.00155,1350.46,-2.2704423076923077,34.847179922500004,0
85,theta3,2.9,-2.71249,-3.89203,-1.79333,1.00231,1824.02,-1.9353413793103447,31.500044000099994,0
85,theta4[1],-4.0,-4.05127,-4.58283,-3.56596,0.999914,6419.2,0.012817499999999926,0.0026286128999999697,1
85,theta4[2],-1.0,-0.852613,-1.26917,-0.446784,1.00005,7435.68,-0.14738700000000005,0.021722927769000012,1
85,theta4[3],2.7,2.83544,2.38485,3.30151,1.00079,6933.33,0.050162962962962965,0.0183439936,1
85,theta5[1],-7.5,-6.90761,-7.91991,-6.00187,0.999864,4192.16,-0.07898533333333332,0.35092591209999996,1
85,theta5[2],-2.5,-2.58162,-3.25823,-1.93631,0.999782,6101.73,0.03264800000000001,0.006661824400000004,1
85,theta5[3],2.6,2.14046,1.50943,2.81325,1.00052,7125.41,-0.17674615384615386,0.21117701160000005,1
85,theta6[1],-5.5,-6.05547,-6.82916,-5.33061,0.999786,6415.95,0.10099454545454539,0.30854692089999963,1
85,theta6[2],-2.7,-3.19104,-3.83304,-2.57073,1.00005,7263.98,0.18186666666666662,0.24112028159999993,1
85,theta6[3],2.5,2.1432,1.55226,2.75579,1.00012,7276.39,-0.1427199999999999,0.12730623999999985,1
85,theta7[1],-4.3,-4.41521,-4.78749,-4.06529,1.00007,6808.92,0.026793023255814015,0.01327334410000006,1
85,theta7[2],-1.0,-0.916478,-1.166,-0.665035,1.0002,6854.41,-0.08352199999999999,0.006975924483999998,1
85,theta7[3],1.4,1.45431,1.20349,1.7157,1.0003,6991.11,0.038792857142857205,0.002949576100000009,1
85,lambda[1],1.2,1.02795,0.606652,1.4943,1.00123,3543.0,-0.14337500000000003,0.029601202500000014,1
85,lambda[2],4.0,4.9628,3.49121,7.25279,1.00164,1759.51,0.24069999999999991,0.9269838399999993,1
85,lambda[3],4.1,4.59003,3.25232,6.54432,1.0021,1838.12,0.11951951219512195,0.24012940089999996,1
85,lambda[4],3.1,3.35653,2.94428,3.82037,1.00078,3641.63,0.0827516129032257,0.06580764089999985,1
85,lambda[5],5.2,4.6671,3.95111,5.48151,1.00145,2293.92,-0.10248076923076935,0.28398241000000063,1
85,lambda[6],3.0,3.2064,2.74626,3.71585,1.00164,2990.87,0.06879999999999997,0.042600959999999966,1
85,lambda[7],1.7,1.82549,1.60791,2.05762,1.00053,4776.28,0.07381764705882359,0.015747740100000025,1
85,"beta[1,1]",0.3,-0.428366,-0.807093,-0.0563345,1.0006,7931.09,-2.427886666666667,0.5305170299560001,0
85,"beta[1,2]",0.5,-0.582499,-0.792825,-0.381982,1.00037,6434.37,-2.1649979999999998,1.1718040850009996,0
