Run_ID,Parameter,True_Value,Estimate,2.5%,97.5%,R_hat,ESS,Rbias,MSE,Coverage
163,theta1,2.3,-2.66017,-3.29764,-2.08482,1.00053,4521.04,-2.156595652173913,24.6032864289,0
163,theta2,2.6,-2.71288,-3.66218,-1.91669,1.00013,2913.96,-2.0434153846153844,28.226693894399997,0
163,theta3,2.9,-3.47941,-5.12384,-2.3533,1.0013,1492.1,-2.199796551724138,40.696871948100004,0
163,theta4[1],-4.0,-4.34907,-4.84666,-3.88738,1.00076,5702.61,0.08726750000000005,0.12184986490000015,1
163,theta4[2],-1.0,-1.13197,-1.51514,-0.764284,1.00125,5837.59,0.13196999999999992,0.017416080899999978,1
163,theta4[3],2.7,2.52611,2.11941,2.93781,0.999965,5896.26,-0.06440370370370374,0.030237732100000036,1
163,theta5[1],-7.5,-7.20308,-8.56999,-6.091,1.00025,3052.62,-0.039589333333333344,0.08816148640000004,1
163,theta5[2],-2.5,-2.15719,-2.96102,-1.44013,1.00002,5080.71,-0.13712400000000002,0.11751869610000004,1
163,theta5[3],2.6,3.27205,2.49196,4.17139,1.00055,4237.57,0.25848076923076924,0.45165120250000007,1
163,theta6[1],-5.5,-5.60427,-6.3176,-4.94034,1.00024,6039.75,0.018958181818181753,0.010872232899999924,1
163,theta6[2],-2.7,-2.62836,-3.23197,-2.05237,1.00038,5971.5,-0.026533333333333468,0.005132289600000053,1
163,theta6[3],2.5,2.81616,2.24808,3.41671,1.0001,6595.98,0.126464,0.09995714559999999,1
163,theta7[1],-4.3,-4.40347,-4.76575,-4.05801,1.00015,5836.64,0.024062790697674565,0.010706040900000128,1
163,theta7[2],-1.0,-1.02416,-1.26977,-0.780397,1.00065,5530.26,0.02415999999999996,0.000583705599999998,1
163,theta7[3],1.4,1.41188,1.16597,1.66839,1.00029,7212.4,0.008485714285714367,0.00014113440000000266,1
163,lambda[1],1.2,1.16246,0.721008,1.65093,1.00251,2848.92,-0.03128333333333326,0.001409251599999993,1
163,lambda[2],4.0,4.65799,3.51511,6.25079,1.00033,2434.28,0.16449749999999996,0.4329508400999998,1
163,lambda[3],4.1,5.58158,3.9502,8.18744,1.00081,1311.7,0.36136097560975616,2.1950792964000003,1
163,lambda[4],3.1,2.87219,2.53405,3.24054,1.00033,3535.38,-0.07348709677419364,0.05189739610000013,1
163,lambda[5],5.2,5.15174,4.28611,6.23022,1.00109,1587.98,-0.009280769230769224,0.002329027599999997,1
163,lambda[6],3.0,2.92098,2.52173,3.37329,1.00026,2940.7,-0.026339999999999957,0.006244160399999979,1
163,lambda[7],1.7,1.65175,1.44927,1.86621,1.00041,4479.48,-0.028382352941176414,0.0023280624999999907,1
163,"beta[1,1]",0.3,-0.177839,-0.534402,0.179518,1.00021,9364.5,-1.5927966666666669,0.228330109921,0
163,"beta[1,2]",0.5,-0.525058,-0.724861,-0.329644,1.00081,9219.64,-2.050116,1.050743903364,0
163,"beta[2,1]",0.1,0.101595,-0.40577,0.597505,0.999951,8694.02,0.015949999999999992,2.5440249999999976e-06,1
163,"beta[2,2]",0.2,-0.231298,-0.496535,0.0183981,1.00051,8463.57,-2.15649,0.186017964804,0
163,"beta[3,1]",-0.1,0.18148,-0.389338,0.770521,1.0002,9921.33,-2.8148,0.0792309904,1
163,"beta[3,2]",0.2,-0.269264,-0.583341,0.0264996,0.999881,7768.21,-2.34632,0.22020870169600001,0
163,"beta[4,1]",-0.2,0.0483907,-0.195311,0.288142,0.999929,10374.2,-1.2419535,0.06169793984649001,0
